"GEO_ID","NAME","P3_001N","P3_002N","P3_003N","P3_004N","P3_005N","P3_006N","P3_007N","P3_008N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!White alone"," !!Total:!!Black or African American alone"," !!Total:!!American Indian and Alaska Native alone"," !!Total:!!Asian alone"," !!Total:!!Native Hawaiian and Other Pacific Islander alone"," !!Total:!!Some Other Race alone"," !!Total:!!Two or More Races",
"860Z200US84150","ZCTA5 84150","0","0","0","0","0","0","0","0",
"860Z200US84180","ZCTA5 84180","0","0","0","0","0","0","0","0",
"860Z200US84301","ZCTA5 84301","900","846","2","12","3","0","26","11",
"860Z200US84302","ZCTA5 84302","26564","23062","97","303","174","54","1107","1767",
"860Z200US84304","ZCTA5 84304","38","37","0","0","0","0","0","1",
"860Z200US84305","ZCTA5 84305","823","777","0","2","0","0","18","26",
"860Z200US84306","ZCTA5 84306","575","527","1","4","3","0","8","32",
"860Z200US84307","ZCTA5 84307","1592","1347","2","14","27","7","105","90",
"860Z200US84308","ZCTA5 84308","302","263","1","2","1","0","27","8",
"860Z200US84309","ZCTA5 84309","654","606","0","0","2","0","13","33",
"860Z200US84310","ZCTA5 84310","4907","4582","21","27","32","8","52","185",
"860Z200US84311","ZCTA5 84311","872","820","2","4","1","0","8","37",
"860Z200US84312","ZCTA5 84312","4483","4054","12","26","38","0","111","242",
"860Z200US84313","ZCTA5 84313","93","85","0","1","1","0","3","3",
"860Z200US84314","ZCTA5 84314","1157","1056","6","5","7","9","21","53",
"860Z200US84315","ZCTA5 84315","9635","8623","48","54","101","13","269","527",
"860Z200US84316","ZCTA5 84316","240","228","1","0","0","0","5","6",
"860Z200US84317","ZCTA5 84317","2523","2342","4","5","12","7","31","122",
"860Z200US84318","ZCTA5 84318","5296","4841","20","8","56","5","104","262",
"860Z200US84319","ZCTA5 84319","9570","7800","28","86","76","67","852","661",
"860Z200US84320","ZCTA5 84320","2411","2109","5","18","8","5","177","89",
"860Z200US84321","ZCTA5 84321","49550","40109","613","525","1153","314","3242","3594",
"860Z200US84322","ZCTA5 84322","0","0","0","0","0","0","0","0",
"860Z200US84324","ZCTA5 84324","1128","1046","5","5","7","0","10","55",
"860Z200US84325","ZCTA5 84325","2476","2312","12","16","9","4","40","83",
"860Z200US84326","ZCTA5 84326","2420","2233","0","8","17","3","80","79",
"860Z200US84327","ZCTA5 84327","947","903","3","2","0","2","20","17",
"860Z200US84328","ZCTA5 84328","1829","1739","2","5","6","9","15","53",
"860Z200US84329","ZCTA5 84329","222","203","0","1","0","0","6","12",
"860Z200US84330","ZCTA5 84330","505","485","0","1","0","0","4","15",
"860Z200US84331","ZCTA5 84331","348","314","1","2","0","0","6","25",
"860Z200US84332","ZCTA5 84332","8238","7507","20","22","107","42","163","377",
"860Z200US84333","ZCTA5 84333","3207","2995","3","23","1","7","85","93",
"860Z200US84334","ZCTA5 84334","249","211","2","1","3","0","7","25",
"860Z200US84335","ZCTA5 84335","15504","13713","65","79","130","29","723","765",
"860Z200US84336","ZCTA5 84336","281","240","1","2","2","0","28","8",
"860Z200US84337","ZCTA5 84337","13880","12089","38","117","165","24","687","760",
"860Z200US84338","ZCTA5 84338","512","440","7","0","0","1","35","29",
"860Z200US84339","ZCTA5 84339","5847","5399","41","30","22","8","106","241",
"860Z200US84340","ZCTA5 84340","3834","3488","8","18","22","9","74","215",
"860Z200US84341","ZCTA5 84341","24181","19665","295","282","767","209","1223","1740",
"860Z200US84401","ZCTA5 84401","42968","31900","858","683","649","141","4452","4285",
"860Z200US84403","ZCTA5 84403","37847","28612","659","421","698","133","3659","3665",
"860Z200US84404","ZCTA5 84404","66382","49272","957","791","752","251","7496","6863",
"860Z200US84405","ZCTA5 84405","34285","28210","446","228","527","201","1884","2789",
"860Z200US84408","ZCTA5 84408","367","229","38","4","18","8","67","3",
"860Z200US84414","ZCTA5 84414","32471","28514","176","150","393","67","1192","1979",
"860Z200US84501","ZCTA5 84501","13111","11337","50","203","49","26","412","1034",
"860Z200US84511","ZCTA5 84511","4603","2833","17","1361","27","41","63","261",
"860Z200US84512","ZCTA5 84512","920","180","3","706","7","1","1","22",
"860Z200US84513","ZCTA5 84513","1554","1462","0","9","7","1","14","61",
"860Z200US84515","ZCTA5 84515","10","5","0","0","0","0","0","5",
"860Z200US84516","ZCTA5 84516","186","181","0","1","0","0","2","2",
"860Z200US84518","ZCTA5 84518","861","834","0","4","3","0","3","17",
"860Z200US84520","ZCTA5 84520","1225","1023","1","16","2","0","64","119",
"860Z200US84521","ZCTA5 84521","686","656","0","2","1","0","2","25",
"860Z200US84522","ZCTA5 84522","336","300","0","9","1","0","2","24",
"860Z200US84523","ZCTA5 84523","1625","1551","0","19","3","0","14","38",
"860Z200US84525","ZCTA5 84525","968","699","0","2","8","0","110","149",
"860Z200US84526","ZCTA5 84526","3888","3406","2","26","9","3","104","338",
"860Z200US84528","ZCTA5 84528","2358","2134","2","10","13","6","54","139",
"860Z200US84529","ZCTA5 84529","205","170","1","4","0","0","11","19",
"860Z200US84530","ZCTA5 84530","560","509","0","9","3","1","5","33",
"860Z200US84531","ZCTA5 84531","448","15","0","425","0","0","3","5",
"860Z200US84532","ZCTA5 84532","10203","8327","70","395","76","13","477","845",
"860Z200US84533","ZCTA5 84533","105","85","0","7","2","1","4","6",
"860Z200US84534","ZCTA5 84534","2653","34","5","2550","0","1","11","52",
"860Z200US84535","ZCTA5 84535","2323","1916","6","115","7","2","100","177",
"860Z200US84536","ZCTA5 84536","1637","33","5","1568","0","3","5","23",
"860Z200US84537","ZCTA5 84537","1285","1215","2","7","7","0","9","45",
"860Z200US84539","ZCTA5 84539","335","285","0","3","0","0","13","34",
"860Z200US84540","ZCTA5 84540","70","46","3","2","3","0","2","14",
"860Z200US84542","ZCTA5 84542","1629","1407","7","18","5","0","88","104",
"860Z200US84601","ZCTA5 84601","33986","21818","373","577","566","716","4889","5047",
"860Z200US84602","ZCTA5 84602","2366","1961","15","3","67","21","47","252",
"860Z200US84604","ZCTA5 84604","45503","36859","373","269","1343","495","2023","4141",
"860Z200US84606","ZCTA5 84606","33791","25769","312","320","869","464","2480","3577",
"860Z200US84620","ZCTA5 84620","1169","1121","2","1","2","1","10","32",
"860Z200US84621","ZCTA5 84621","137","130","0","0","0","0","1","6",
"860Z200US84622","ZCTA5 84622","1527","1320","7","16","9","0","75","100",
"860Z200US84623","ZCTA5 84623","307","191","0","1","0","1","97","17",
"860Z200US84624","ZCTA5 84624","5836","4828","6","41","31","4","616","310",
"860Z200US84626","ZCTA5 84626","338","191","0","3","0","0","56","88",
"860Z200US84627","ZCTA5 84627","5882","4771","40","67","51","139","526","288",
"860Z200US84628","ZCTA5 84628","697","650","6","0","2","3","17","19",
"860Z200US84629","ZCTA5 84629","2583","2474","5","3","8","2","38","53",
"860Z200US84630","ZCTA5 84630","265","208","0","3","0","2","20","32",
"860Z200US84631","ZCTA5 84631","2985","2289","6","56","83","9","339","203",
"860Z200US84632","ZCTA5 84632","1263","1155","0","6","0","4","35","63",
"860Z200US84633","ZCTA5 84633","1082","872","1","3","0","1","92","113",
"860Z200US84634","ZCTA5 84634","3630","2862","116","103","0","2","401","146",
"860Z200US84635","ZCTA5 84635","764","636","1","3","0","0","97","27",
"860Z200US84636","ZCTA5 84636","570","513","0","2","2","0","27","26",
"860Z200US84637","ZCTA5 84637","688","593","2","38","8","0","10","37",
"860Z200US84638","ZCTA5 84638","308","302","0","0","0","0","0","6",
"860Z200US84639","ZCTA5 84639","998","935","0","0","0","0","21","42",
"860Z200US84640","ZCTA5 84640","117","108","0","0","0","0","1","8",
"860Z200US84642","ZCTA5 84642","3494","3181","13","27","4","26","88","155",
"860Z200US84643","ZCTA5 84643","633","597","0","17","0","1","3","15",
"860Z200US84644","ZCTA5 84644","381","355","0","1","11","0","3","11",
"860Z200US84645","ZCTA5 84645","3117","2984","2","4","3","11","21","92",
"860Z200US84646","ZCTA5 84646","1902","1405","0","14","3","40","291","149",
"860Z200US84647","ZCTA5 84647","4549","3933","35","36","94","22","176","253",
"860Z200US84648","ZCTA5 84648","6830","6323","10","42","27","30","109","289",
"860Z200US84649","ZCTA5 84649","789","759","0","3","2","0","1","24",
"860Z200US84651","ZCTA5 84651","28416","24124","101","160","134","125","1714","2058",
"860Z200US84652","ZCTA5 84652","850","803","0","5","1","3","4","34",
"860Z200US84653","ZCTA5 84653","11103","10247","73","36","43","12","173","519",
"860Z200US84654","ZCTA5 84654","2584","2327","2","9","3","6","91","146",
"860Z200US84655","ZCTA5 84655","15287","13125","31","127","24","53","778","1149",
"860Z200US84656","ZCTA5 84656","364","338","0","3","2","0","9","12",
"860Z200US84657","ZCTA5 84657","452","429","0","0","0","1","2","20",
"860Z200US84660","ZCTA5 84660","45959","38573","223","297","258","344","2522","3742",
"860Z200US84662","ZCTA5 84662","1403","1275","3","0","3","7","22","93",
"860Z200US84663","ZCTA5 84663","35647","28727","212","339","295","337","2447","3290",
"860Z200US84664","ZCTA5 84664","11365","10479","38","41","51","36","149","571",
"860Z200US84665","ZCTA5 84665","571","525","5","11","1","0","18","11",
"860Z200US84667","ZCTA5 84667","423","382","0","3","2","1","22","13",
"860Z200US84701","ZCTA5 84701","8883","7987","46","258","27","26","153","386",
"860Z200US84710","ZCTA5 84710","162","139","1","8","1","0","1","12",
"860Z200US84711","ZCTA5 84711","895","871","0","4","0","1","1","18",
"860Z200US84712","ZCTA5 84712","190","184","1","1","0","0","0","4",
"860Z200US84713","ZCTA5 84713","4316","3657","23","62","25","9","321","219",
"860Z200US84714","ZCTA5 84714","828","606","2","27","8","3","121","61",
"860Z200US84715","ZCTA5 84715","416","385","0","9","1","0","0","21",
"860Z200US84716","ZCTA5 84716","317","286","0","4","7","0","4","16",
"860Z200US84718","ZCTA5 84718","190","184","0","0","1","0","2","3",
"860Z200US84719","ZCTA5 84719","195","167","0","2","4","0","3","19",
"860Z200US84720","ZCTA5 84720","23607","20371","279","365","385","154","595","1458",
"860Z200US84721","ZCTA5 84721","27329","23225","122","671","213","82","1246","1770",
"860Z200US84722","ZCTA5 84722","681","629","2","3","0","0","10","37",
"860Z200US84723","ZCTA5 84723","552","439","0","4","0","0","20","89",
"860Z200US84724","ZCTA5 84724","1213","1078","1","13","4","1","67","49",
"860Z200US84725","ZCTA5 84725","2298","2144","7","19","9","2","51","66",
"860Z200US84726","ZCTA5 84726","954","899","2","11","5","2","21","14",
"860Z200US84728","ZCTA5 84728","131","105","0","0","1","0","15","10",
"860Z200US84729","ZCTA5 84729","328","311","0","3","0","0","3","11",
"860Z200US84730","ZCTA5 84730","554","531","0","2","0","0","3","18",
"860Z200US84731","ZCTA5 84731","186","181","0","1","0","0","3","1",
"860Z200US84732","ZCTA5 84732","72","70","0","0","0","0","0","2",
"860Z200US84733","ZCTA5 84733","127","116","1","1","0","0","4","5",
"860Z200US84734","ZCTA5 84734","192","168","0","5","0","1","5","13",
"860Z200US84735","ZCTA5 84735","262","255","1","0","0","0","1","5",
"860Z200US84736","ZCTA5 84736","236","208","1","13","0","0","1","13",
"860Z200US84737","ZCTA5 84737","21212","18324","85","201","154","127","869","1452",
"860Z200US84738","ZCTA5 84738","9064","7977","29","122","82","62","297","495",
"860Z200US84739","ZCTA5 84739","408","361","1","16","0","0","6","24",
"860Z200US84740","ZCTA5 84740","212","198","0","0","0","0","0","14",
"860Z200US84741","ZCTA5 84741","6034","5572","25","98","54","1","37","247",
"860Z200US84742","ZCTA5 84742","545","506","2","4","10","1","3","19",
"860Z200US84743","ZCTA5 84743","134","134","0","0","0","0","0","0",
"860Z200US84744","ZCTA5 84744","334","298","0","1","0","2","1","32",
"860Z200US84745","ZCTA5 84745","4347","3734","11","65","21","28","177","311",
"860Z200US84746","ZCTA5 84746","1162","1089","0","11","7","0","12","43",
"860Z200US84747","ZCTA5 84747","969","908","0","3","2","1","16","39",
"860Z200US84749","ZCTA5 84749","212","190","0","0","4","0","8","10",
"860Z200US84750","ZCTA5 84750","390","378","0","1","0","0","1","10",
"860Z200US84751","ZCTA5 84751","1662","1277","0","39","7","6","242","91",
"860Z200US84752","ZCTA5 84752","891","777","0","2","0","7","32","73",
"860Z200US84753","ZCTA5 84753","21","18","0","0","0","0","0","3",
"860Z200US84754","ZCTA5 84754","4004","3708","13","31","6","8","76","162",
"860Z200US84755","ZCTA5 84755","83","73","0","1","0","0","3","6",
"860Z200US84756","ZCTA5 84756","447","330","2","4","3","0","66","42",
"860Z200US84757","ZCTA5 84757","1653","1535","4","14","10","0","13","77",
"860Z200US84758","ZCTA5 84758","588","559","0","4","2","0","6","17",
"860Z200US84759","ZCTA5 84759","2064","1879","5","45","15","3","39","78",
"860Z200US84760","ZCTA5 84760","824","775","0","3","1","0","9","36",
"860Z200US84761","ZCTA5 84761","3210","2977","1","15","14","4","73","126",
"860Z200US84762","ZCTA5 84762","393","364","4","5","4","0","1","15",
"860Z200US84763","ZCTA5 84763","226","204","2","2","0","0","5","13",
"860Z200US84764","ZCTA5 84764","357","172","1","22","6","2","82","72",
"860Z200US84765","ZCTA5 84765","7593","6779","15","37","72","59","192","439",
"860Z200US84766","ZCTA5 84766","166","150","0","0","2","0","6","8",
"860Z200US84767","ZCTA5 84767","648","548","3","6","10","2","32","47",
"860Z200US84770","ZCTA5 84770","44505","34499","409","827","426","520","3834","3990",
"860Z200US84772","ZCTA5 84772","178","160","0","2","1","0","6","9",
"860Z200US84773","ZCTA5 84773","250","227","0","1","1","0","3","18",
"860Z200US84774","ZCTA5 84774","1865","1700","2","22","17","1","40","83",
"860Z200US84775","ZCTA5 84775","430","388","1","1","8","1","4","27",
"860Z200US84776","ZCTA5 84776","488","450","0","10","2","0","7","19",
"860Z200US84779","ZCTA5 84779","730","645","8","12","4","3","20","38",
"860Z200US84780","ZCTA5 84780","28025","24062","129","265","298","259","1079","1933",
"860Z200US84781","ZCTA5 84781","257","242","0","1","1","0","2","11",
"860Z200US84782","ZCTA5 84782","907","853","1","1","0","0","17","35",
"860Z200US84783","ZCTA5 84783","907","829","3","14","2","0","10","49",
"860Z200US84784","ZCTA5 84784","1127","1099","0","3","1","0","17","7",
"860Z200US84790","ZCTA5 84790","52982","44815","277","560","752","606","2324","3648",
"860Z200US85003","ZCTA5 85003","11042","6230","1432","482","227","9","1295","1367",
"860Z200US85004","ZCTA5 85004","8833","5448","634","226","507","14","897","1107",
"860Z200US85006","ZCTA5 85006","23797","9127","1293","871","379","36","7265","4826",
"860Z200US85007","ZCTA5 85007","14442","5936","2008","422","374","29","3485","2188",
"860Z200US85008","ZCTA5 85008","59047","20051","7135","2615","1294","269","16442","11241",
"860Z200US85009","ZCTA5 85009","50439","15017","2900","1553","338","47","20508","10076",
"860Z200US85012","ZCTA5 85012","8201","5687","416","208","353","3","399","1135",
"860Z200US85013","ZCTA5 85013","21970","13752","1673","737","809","61","2009","2929",
"860Z200US85014","ZCTA5 85014","26381","16092","1635","1126","755","25","3032","3716",
"860Z200US85015","ZCTA5 85015","41436","15338","5625","1943","2293","58","9855","6324",
"860Z200US85016","ZCTA5 85016","37326","23583","2013","1182","1347","79","4199","4923",
"860Z200US85017","ZCTA5 85017","45279","14065","4384","1852","2264","93","15890","6731",
"860Z200US85018","ZCTA5 85018","37944","28355","1502","566","1078","36","2213","4194",
"860Z200US85019","ZCTA5 85019","27677","7690","2058","831","1412","57","11113","4516",
"860Z200US85020","ZCTA5 85020","34534","22513","1705","785","814","59","4508","4150",
"860Z200US85021","ZCTA5 85021","40943","20365","4540","1723","1312","55","6997","5951",
"860Z200US85022","ZCTA5 85022","51314","34517","3059","860","2240","92","4537","6009",
"860Z200US85023","ZCTA5 85023","35241","21672","2239","728","2106","95","3742","4659",
"860Z200US85024","ZCTA5 85024","26021","19040","859","241","1671","50","1458","2702",
"860Z200US85026","ZCTA5 85026","0","0","0","0","0","0","0","0",
"860Z200US85027","ZCTA5 85027","38343","25930","1494","659","3034","89","2906","4231",
"860Z200US85028","ZCTA5 85028","19888","16512","310","111","548","19","534","1854",
"860Z200US85029","ZCTA5 85029","47101","25516","3545","1368","1423","105","7656","7488",
"860Z200US85031","ZCTA5 85031","31162","7073","1568","929","325","26","14215","7026",
"860Z200US85032","ZCTA5 85032","68710","43380","2200","1064","3351","139","9664","8912",
"860Z200US85033","ZCTA5 85033","57980","14147","3349","1458","512","77","25773","12664",
"860Z200US85034","ZCTA5 85034","5033","1587","661","197","146","16","1068","1358",
"860Z200US85035","ZCTA5 85035","51441","11224","4602","1458","751","144","22807","10455",
"860Z200US85037","ZCTA5 85037","50929","15041","4353","1127","1573","152","16720","11963",
"860Z200US85040","ZCTA5 85040","33993","7671","6233","1342","786","327","11069","6565",
"860Z200US85041","ZCTA5 85041","64639","16147","9037","2091","1852","173","21493","13846",
"860Z200US85042","ZCTA5 85042","45433","15311","6763","1435","1668","231","11415","8610",
"860Z200US85043","ZCTA5 85043","35800","9492","3479","848","718","119","13542","7602",
"860Z200US85044","ZCTA5 85044","39559","26032","3030","1352","2321","119","1845","4860",
"860Z200US85045","ZCTA5 85045","8090","5674","378","60","593","10","267","1108",
"860Z200US85048","ZCTA5 85048","34524","23691","1916","570","2670","59","1426","4192",
"860Z200US85050","ZCTA5 85050","31591","23821","691","136","2814","27","1058","3044",
"860Z200US85051","ZCTA5 85051","46123","19660","4471","1622","2337","101","10876","7056",
"860Z200US85053","ZCTA5 85053","30136","19794","1761","593","944","42","3182","3820",
"860Z200US85054","ZCTA5 85054","8849","6640","255","49","892","6","358","649",
"860Z200US85083","ZCTA5 85083","20898","15501","497","124","2206","25","611","1934",
"860Z200US85085","ZCTA5 85085","27875","20309","950","225","3043","40","778","2530",
"860Z200US85086","ZCTA5 85086","43223","36055","959","403","926","74","1078","3728",
"860Z200US85087","ZCTA5 85087","9853","8342","141","76","223","19","179","873",
